date,no2_mean,no2_mean_weighted,no2_median,no2_min,no2_max,n_pixels,status,source_file
2010-01-04,4926264302935434.0,4923895394766213.0,4654934410657792.0,3762207473008640.0,7584737761689600.0,13,ok,OMI-Aura_L3-OMNO2d_2010m0104_v003-2019m1121t215627.he5
2010-01-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0105_v003-2019m1121t215814.he5
2010-01-06,4899435892965376.0,4898610507687739.0,4899435892965376.0,3800691185287168.0,5998180600643584.0,2,ok,OMI-Aura_L3-OMNO2d_2010m0106_v003-2019m1121t214819.he5
2010-01-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0107_v003-2019m1121t214827.he5
2010-01-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0108_v003-2019m1121t214824.he5
2010-01-09,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0109_v003-2019m1121t215536.he5
2010-01-10,1958007899772245.2,1958007899772245.2,1958007944511488.0,1958007810293760.0,1958007944511488.0,3,ok,OMI-Aura_L3-OMNO2d_2010m0110_v003-2019m1121t215537.he5
2010-01-11,4621887986233799.0,4617661522587718.0,2800383772590080.0,189692247015424.0,1.5092866191720448e+16,18,ok,OMI-Aura_L3-OMNO2d_2010m0111_v003-2019m1121t215817.he5
2010-01-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0112_v003-2019m1121t215521.he5
2010-01-13,4508605052524183.0,4503820726142929.0,6025391902818304.0,-668387441115136.0,7868523967676416.0,17,ok,OMI-Aura_L3-OMNO2d_2010m0113_v003-2019m1121t215833.he5
2010-01-14,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0114_v003-2019m1121t215527.he5
2010-01-15,3237288674852864.0,3236476207092501.5,3216020776943616.0,1499747550494720.0,5234844653060096.0,16,ok,OMI-Aura_L3-OMNO2d_2010m0115_v003-2019m1121t220101.he5
2010-01-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0116_v003-2019m1121t220128.he5
2010-01-17,1955580661447009.0,1953470924402736.8,1812710140411904.0,-388038651805696.0,5204892624879616.0,29,ok,OMI-Aura_L3-OMNO2d_2010m0117_v003-2019m1121t215908.he5
2010-01-18,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0118_v003-2019m1121t220001.he5
2010-01-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0119_v003-2019m1121t221658.he5
2010-01-20,6164702155645474.0,6160362888791687.0,3874067748749312.0,916658965184512.0,2.219958858887987e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0120_v003-2019m1121t220001.he5
2010-01-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0121_v003-2019m1121t221832.he5
2010-01-22,7731142970537847.0,7728668261163805.0,6319805468508160.0,110627318136832.0,2.3314624375947264e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0122_v003-2019m1121t215901.he5
2010-01-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0123_v003-2019m1121t222158.he5
2010-01-24,3428899197987498.5,3427060886590888.0,2842924752568320.0,515965360013312.0,8632497181032448.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0124_v003-2019m1121t214833.he5
2010-01-25,1.0354649292565942e+16,1.0345045699301022e+16,6669364535230464.0,618005662793728.0,3.807255720676557e+16,28,ok,OMI-Aura_L3-OMNO2d_2010m0125_v003-2019m1121t221111.he5
2010-01-26,9644470033606246.0,9637678874706994.0,1.0215098140327936e+16,1724314478968832.0,1.5830392607080448e+16,20,ok,OMI-Aura_L3-OMNO2d_2010m0126_v003-2019m1121t222146.he5
2010-01-27,7686312554887031.0,7678000472442355.0,4267205432705024.0,-176953424347136.0,3.0243660754845696e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0127_v003-2019m1121t220842.he5
2010-01-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0128_v003-2019m1121t222020.he5
2010-01-29,2467309443136046.5,2465382113520904.5,2968347729723392.0,534614779101184.0,4373340785475584.0,11,ok,OMI-Aura_L3-OMNO2d_2010m0129_v003-2019m1121t221524.he5
2010-01-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0130_v003-2019m1121t223009.he5
2010-01-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0131_v003-2019m1121t220553.he5
2010-02-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0201_v003-2019m1121t220603.he5
2010-02-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0202_v003-2019m1121t223851.he5
2010-02-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0203_v003-2019m1121t221133.he5
2010-02-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0204_v003-2019m1121t221508.he5
2010-02-05,5809674224297574.0,5809002233278402.0,3618485116600320.0,-649832444198912.0,2.6399924870447104e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0205_v003-2019m1121t221840.he5
2010-02-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0206_v003-2019m1121t222342.he5
2010-02-07,4320832647419221.5,4315918667681654.5,4210435494510592.0,-272533207121920.0,1.139326511480832e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0207_v003-2019m1121t220912.he5
2010-02-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0208_v003-2019m1121t221506.he5
2010-02-09,5269661107512934.0,5269046177514469.0,4639753580314624.0,853569586593792.0,1.1959297781006336e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0209_v003-2019m1121t223250.he5
2010-02-10,5083258868240969.0,5073735231849960.0,3460835523428352.0,-1393547907432448.0,1.8042485448114176e+16,28,ok,OMI-Aura_L3-OMNO2d_2010m0210_v003-2019m1121t224232.he5
2010-02-11,1528310402820778.8,1527835679678045.5,1649476485775360.0,747554425798656.0,2160257149173760.0,6,ok,OMI-Aura_L3-OMNO2d_2010m0211_v003-2019m1121t223518.he5
2010-02-12,6617449871896303.0,6614004292864522.0,4362458277871616.0,295251688292352.0,2.616980267021107e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0212_v003-2019m1121t222735.he5
2010-02-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0213_v003-2019m1121t222432.he5
2010-02-14,2634326216103253.5,2634109600403934.5,2521130099277824.0,210323306971136.0,4884737172701184.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0214_v003-2019m1121t222446.he5
2010-02-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0215_v003-2019m1121t223058.he5
2010-02-16,4338855249775993.5,4335735368802197.0,3813339058667520.0,1279132663021568.0,7272168832368640.0,19,ok,OMI-Aura_L3-OMNO2d_2010m0216_v003-2019m1121t222649.he5
2010-02-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0217_v003-2019m1121t223516.he5
2010-02-18,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0218_v003-2019m1121t222731.he5
2010-02-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0219_v003-2019m1121t223005.he5
2010-02-20,7471199940509696.0,7465237078655764.0,7394290858721280.0,1423686900908032.0,1.2578952040153088e+16,16,ok,OMI-Aura_L3-OMNO2d_2010m0220_v003-2019m1121t223655.he5
2010-02-21,7088171976298769.0,7083314809538226.0,5421210800226304.0,-1818972202729472.0,2.509279881854976e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0221_v003-2019m1121t225715.he5
2010-02-22,2307713006567424.0,2306672151878662.0,2494727660240896.0,1313646349123584.0,2927750356664320.0,4,ok,OMI-Aura_L3-OMNO2d_2010m0222_v003-2019m1121t223235.he5
2010-02-23,6721967091021023.0,6716596865591075.0,6314622516723712.0,-630345372270592.0,1.2871065650855936e+16,23,ok,OMI-Aura_L3-OMNO2d_2010m0223_v003-2019m1121t224123.he5
2010-02-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0224_v003-2019m1121t223428.he5
2010-02-25,5382156130206788.0,5378630458223341.0,4701246237704192.0,749254091997184.0,1.334165555380224e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0225_v003-2019m1121t223905.he5
2010-02-26,8101997028535735.0,8102207089735496.0,4835716026597376.0,1748352471400448.0,3.381929404320973e+16,28,ok,OMI-Aura_L3-OMNO2d_2010m0226_v003-2019m1121t224741.he5
2010-02-27,7852033991036109.0,7848832135638006.0,7376758802219008.0,2190997840723968.0,1.6577454923579392e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0227_v003-2019m1121t223915.he5
2010-02-28,4255154438982861.0,4248041891750461.0,2481790748983296.0,-1886191125266432.0,1.388290733244416e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0228_v003-2019m1121t223914.he5
2010-03-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0301_v003-2019m1121t223903.he5
2010-03-02,8009387287388706.0,8003886005704316.0,6223109648547840.0,992840544944128.0,2.5836843920523264e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0302_v003-2019m1121t225634.he5
2010-03-03,2570252894805106.0,2566953618408052.5,3425122870362112.0,183704794169344.0,4366538362585088.0,9,ok,OMI-Aura_L3-OMNO2d_2010m0303_v003-2019m1121t224307.he5
2010-03-04,5799775261967428.0,5797129916629000.0,5721431161700352.0,1151099151056896.0,1.1836615261421568e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0304_v003-2019m1121t225444.he5
2010-03-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0305_v003-2019m1121t224743.he5
2010-03-06,3804514319747364.5,3804045868834427.5,3392073365454848.0,2605262200373248.0,5719344881336320.0,21,ok,OMI-Aura_L3-OMNO2d_2010m0306_v003-2019m1121t225335.he5
2010-03-07,6250935683575535.0,6248725985726747.0,4076758395518976.0,-739266615312384.0,2.591930085015552e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0307_v003-2019m1121t224704.he5
2010-03-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0308_v003-2019m1121t225638.he5
2010-03-09,4644382127877871.0,4640206956417934.0,3621230942879744.0,647980306661376.0,1.2413499162492928e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0309_v003-2019m1121t230426.he5
2010-03-10,819743313362944.0,818906104965900.8,824370469535744.0,236521735061504.0,1393710579318784.0,4,ok,OMI-Aura_L3-OMNO2d_2010m0310_v003-2019m1121t225411.he5
2010-03-11,2681141785770939.5,2679631058350664.5,2445419489525760.0,-313835743346688.0,5729394031067136.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0311_v003-2019m1121t225441.he5
2010-03-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0312_v003-2019m1121t225414.he5
2010-03-13,4871761832671095.0,4867320840642117.0,5030978124775424.0,270324637630464.0,1.0227233033551872e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0313_v003-2019m1121t225358.he5
2010-03-14,3846168859939401.0,3842877776585155.0,2872184754143232.0,386322376163328.0,9047992854118400.0,28,ok,OMI-Aura_L3-OMNO2d_2010m0314_v003-2019m1121t225424.he5
2010-03-15,2171300411267949.8,2169738441554874.2,2333764164255744.0,1699827930890240.0,2748398427963392.0,7,ok,OMI-Aura_L3-OMNO2d_2010m0315_v003-2019m1121t225430.he5
2010-03-16,4379654360557158.5,4378613554854744.5,4423645455712256.0,1484440421269504.0,7026325978087424.0,10,ok,OMI-Aura_L3-OMNO2d_2010m0316_v003-2019m1121t230417.he5
2010-03-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0317_v003-2019m1121t225418.he5
2010-03-18,7692909564095927.0,7693120882306067.0,4539252687765504.0,1123380841414656.0,2.3030413505069056e+16,28,ok,OMI-Aura_L3-OMNO2d_2010m0318_v003-2019m1121t225646.he5
2010-03-19,3803897143492608.0,3802299211698895.0,3755507055591424.0,2693538542256128.0,5188868101898240.0,8,ok,OMI-Aura_L3-OMNO2d_2010m0319_v003-2019m1121t230437.he5
2010-03-20,2845462765065557.5,2844863817753834.5,2482319164178432.0,744321254948864.0,7025738641309696.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0320_v003-2019m1121t231520.he5
2010-03-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0321_v003-2019m1121t225339.he5
2010-03-22,5371946312907708.0,5369785355047322.0,4622666992451584.0,1380588112052224.0,1.1274935544578048e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0322_v003-2019m1121t232140.he5
2010-03-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0323_v003-2019m1121t230328.he5
2010-03-24,5419502942272444.0,5413531722041821.0,6754029346488320.0,935820290686976.0,8313489558863872.0,15,ok,OMI-Aura_L3-OMNO2d_2010m0324_v003-2019m1121t230234.he5
2010-03-25,6783543489331200.0,6778324575119582.0,4535673100959744.0,1214979944480768.0,2.256683406249165e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0325_v003-2019m1121t231359.he5
2010-03-26,970889168420864.0,970795493222458.4,1045277867769856.0,399815787675648.0,1788138229858304.0,5,ok,OMI-Aura_L3-OMNO2d_2010m0326_v003-2019m1121t230951.he5
2010-03-27,4953291283129958.0,4951389479757874.0,3567924493156352.0,555308837502976.0,1.4009981456089088e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0327_v003-2019m1121t225449.he5
2010-03-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0328_v003-2019m1121t231353.he5
2010-03-29,4291917658945399.5,4290111617073498.0,2987659647516672.0,635597781729280.0,1.5234645209645056e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0329_v003-2019m1121t230940.he5
2010-03-30,4742645437412390.0,4739547861780569.0,3132723107463168.0,-1192767581585408.0,1.6747127606607872e+16,27,ok,OMI-Aura_L3-OMNO2d_2010m0330_v003-2019m1121t231018.he5
2010-03-31,5379361041547264.0,5378287162234563.0,5229112482332672.0,1757668658118656.0,1.0159152433201152e+16,24,ok,OMI-Aura_L3-OMNO2d_2010m0331_v003-2019m1121t232249.he5
2010-04-01,3962044402578227.0,3957998565187359.5,2938385098342400.0,-411573193539584.0,1.0743403276926976e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0401_v003-2019m1121t231414.he5
2010-04-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0402_v003-2019m1121t232150.he5
2010-04-03,4685746699909348.0,4684112867854093.0,3698029655752704.0,932797774561280.0,1.2296031806947328e+16,27,ok,OMI-Aura_L3-OMNO2d_2010m0403_v003-2019m1121t232151.he5
2010-04-04,2452872214085632.0,2455466515224956.0,3002081476608000.0,-615408616865792.0,4422734519992320.0,4,ok,OMI-Aura_L3-OMNO2d_2010m0404_v003-2019m1121t231415.he5
2010-04-05,6108443649629662.0,6111183103911712.0,5218227424591872.0,1699925238743040.0,1.3053202328977408e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0405_v003-2019m1121t231402.he5
2010-04-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0406_v003-2019m1121t234449.he5
2010-04-07,4214037821634267.5,4217656838345545.5,3624594439143424.0,2445364057604096.0,8682869094350848.0,14,ok,OMI-Aura_L3-OMNO2d_2010m0407_v003-2019m1121t232128.he5
2010-04-08,2055527279711573.2,2055279448062110.5,1884396365807616.0,-603405525450752.0,5517589866348544.0,21,ok,OMI-Aura_L3-OMNO2d_2010m0408_v003-2019m1121t231411.he5
2010-04-09,1404607448219648.0,1404672957282691.8,1360845422460928.0,1298836228145152.0,1597902719811584.0,4,ok,OMI-Aura_L3-OMNO2d_2010m0409_v003-2019m1121t232235.he5
2010-04-10,4212843277783313.0,4208250244535928.5,3486534057590784.0,-518287762915328.0,1.2682856962719744e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0410_v003-2019m1121t232211.he5
2010-04-11,4556249372120405.0,4559974994284302.0,5003083117494272.0,-5487936875266048.0,1.0768933636276224e+16,6,ok,OMI-Aura_L3-OMNO2d_2010m0411_v003-2019m1121t232107.he5
2010-04-12,2047144470152892.8,2045951400521955.8,1794268758802432.0,85808715399168.0,5743893303787520.0,19,ok,OMI-Aura_L3-OMNO2d_2010m0412_v003-2019m1121t232044.he5
2010-04-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0413_v003-2019m1121t232108.he5
2010-04-14,5103711864856879.0,5098612546870229.0,4486860529205248.0,2457807651602432.0,9821011805470720.0,27,ok,OMI-Aura_L3-OMNO2d_2010m0414_v003-2019m1121t232051.he5
2010-04-15,3744420158000090.0,3741919297001016.5,3046843625766912.0,-1224556110938112.0,1.4797938303696896e+16,27,ok,OMI-Aura_L3-OMNO2d_2010m0415_v003-2019m1121t232027.he5
2010-04-16,2983099977695232.0,2991238844051152.5,2687486765563904.0,813301516730368.0,5325806154809344.0,8,ok,OMI-Aura_L3-OMNO2d_2010m0416_v003-2019m1121t233018.he5
2010-04-17,4122317128867358.0,4122378627655059.0,3619868767158272.0,-564342261022720.0,9792382627217408.0,17,ok,OMI-Aura_L3-OMNO2d_2010m0417_v003-2019m1121t232103.he5
2010-04-18,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0418_v003-2019m1121t232117.he5
2010-04-19,6541954750943505.0,6538056560781219.0,4396304767647744.0,755760967450624.0,1.792844440272896e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0419_v003-2019m1121t233024.he5
2010-04-20,3433017330630656.0,3431547656460889.5,3543606119890944.0,918726589284352.0,5013808456138752.0,8,ok,OMI-Aura_L3-OMNO2d_2010m0420_v003-2019m1121t234157.he5
2010-04-21,4159050701795055.0,4157093300917911.5,4592195944316928.0,-1114648233377792.0,8979242775740416.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0421_v003-2019m1121t234223.he5
2010-04-22,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0422_v003-2019m1121t234508.he5
2010-04-23,1556894640504832.0,1556894640504832.0,1556894640504832.0,1556894640504832.0,1556894640504832.0,2,ok,OMI-Aura_L3-OMNO2d_2010m0423_v003-2019m1122t000903.he5
2010-04-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0424_v003-2019m1121t234332.he5
2010-04-25,1441527956446321.8,1441507362087953.2,1205072394452992.0,453079052845056.0,2274636423233536.0,9,ok,OMI-Aura_L3-OMNO2d_2010m0425_v003-2019m1121t234312.he5
2010-04-26,4790777560083115.0,4787268312454345.0,3906867742900224.0,1051505301913600.0,1.2161158022692864e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0426_v003-2019m1121t234446.he5
2010-04-27,1261953746783436.8,1261979228409080.5,1067059727302656.0,327640237998080.0,2193352959197184.0,5,ok,OMI-Aura_L3-OMNO2d_2010m0427_v003-2019m1121t234212.he5
2010-04-28,5489622511797316.0,5485818450947641.0,3486861414629376.0,-157138710167552.0,1.3814707546750976e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0428_v003-2019m1121t234443.he5
2010-04-29,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0429_v003-2019m1121t234509.he5
2010-04-30,4302007874827059.0,4298294003072687.0,4592255268552704.0,1218798573060096.0,7682368273907712.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0430_v003-2019m1122t001835.he5
2010-05-01,4373119851111570.5,4372019430663792.0,3746620365602816.0,759026618990592.0,1.1517998481276928e+16,28,ok,OMI-Aura_L3-OMNO2d_2010m0501_v003-2019m1122t001844.he5
2010-05-02,4639893144382123.0,4637187009711192.0,3997950845911040.0,1747874119417856.0,8691481040650240.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0502_v003-2019m1121t234726.he5
2010-05-03,6304874041547162.0,6301327797874894.0,5287234127265792.0,1651314933104640.0,1.910442255450112e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0503_v003-2019m1122t000327.he5
2010-05-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0504_v003-2019m1121t234742.he5
2010-05-05,5092130003353600.0,5095966316818333.0,3579446011363328.0,1054583585505280.0,1.196697610878976e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0505_v003-2019m1122t002454.he5
2010-05-06,2088747047263345.8,2089369147421246.8,2184033282818048.0,1498235050917888.0,2547024322887680.0,9,ok,OMI-Aura_L3-OMNO2d_2010m0506_v003-2019m1122t002538.he5
2010-05-07,4399478345826304.0,4401952527694545.0,3661646719352832.0,2339167501549568.0,8292314833223680.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0507_v003-2019m1122t001403.he5
2010-05-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0508_v003-2019m1122t000855.he5
2010-05-09,4743254871825262.0,4743805893987059.0,4357204995997696.0,2131721789112320.0,8206166379200512.0,28,ok,OMI-Aura_L3-OMNO2d_2010m0509_v003-2019m1121t234721.he5
2010-05-10,4769797337741175.0,4769711778251517.0,3288458218962944.0,-4834536521203712.0,1.5235909003771904e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0510_v003-2019m1121t234721.he5
2010-05-11,2699338220026811.5,2698214346837412.5,2287117329760256.0,931709335896064.0,5291654185484288.0,15,ok,OMI-Aura_L3-OMNO2d_2010m0511_v003-2019m1122t000205.he5
2010-05-12,7994892225376711.0,7991880719267532.0,6185794972680192.0,2411668428554240.0,1.6768206232354816e+16,27,ok,OMI-Aura_L3-OMNO2d_2010m0512_v003-2019m1122t000805.he5
2010-05-13,3801978534625280.0,3800093638029407.0,3801978534625280.0,1395618350104576.0,6208338719145984.0,2,ok,OMI-Aura_L3-OMNO2d_2010m0513_v003-2019m1122t000354.he5
2010-05-14,1742829919404032.0,1742616245968110.2,2129953671872512.0,-1007259152809984.0,3752975709241344.0,16,ok,OMI-Aura_L3-OMNO2d_2010m0514_v003-2019m1122t002348.he5
2010-05-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0515_v003-2019m1121t234715.he5
2010-05-16,1393851748406613.2,1393475965432151.8,1367634759122944.0,375156098727936.0,2028635997339648.0,6,ok,OMI-Aura_L3-OMNO2d_2010m0516_v003-2019m1122t002446.he5
2010-05-17,4488179755253760.0,4488179755253760.0,4488179755253760.0,4317738407297024.0,4658621103210496.0,2,ok,OMI-Aura_L3-OMNO2d_2010m0517_v003-2019m1122t002528.he5
2010-05-18,1158365027762176.0,1158365027762176.0,1158365027762176.0,1158365027762176.0,1158365027762176.0,2,ok,OMI-Aura_L3-OMNO2d_2010m0518_v003-2019m1122t001911.he5
2010-05-19,4362557679520973.0,4362361879561015.0,4122937749667840.0,1185526803595264.0,9320160636698624.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0519_v003-2019m1122t000026.he5
2010-05-20,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0520_v003-2019m1122t000042.he5
2010-05-21,4707791105722505.0,4708682407624056.0,4927305130442752.0,1011393394376704.0,9862179067002880.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0521_v003-2019m1122t002345.he5
2010-05-22,2128817093782186.8,2129775476907747.0,1931011927572480.0,1267501891584000.0,3432975144321024.0,9,ok,OMI-Aura_L3-OMNO2d_2010m0522_v003-2019m1122t002442.he5
2010-05-23,4230946808764825.5,4230832793278011.0,4210651585052672.0,2271589680807936.0,6825539478224896.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0523_v003-2019m1122t002540.he5
2010-05-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0524_v003-2019m1122t001410.he5
2010-05-25,3116122656210944.0,3116042709865011.5,3104300356075520.0,3015442314559488.0,3230135381655552.0,6,ok,OMI-Aura_L3-OMNO2d_2010m0525_v003-2019m1122t001404.he5
2010-05-26,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0526_v003-2019m1122t002439.he5
2010-05-27,2361339196473344.0,2361339196473344.0,2361339196473344.0,2361339196473344.0,2361339196473344.0,3,ok,OMI-Aura_L3-OMNO2d_2010m0527_v003-2019m1122t002329.he5
2010-05-28,1893809062761813.2,1895080761201372.0,1628614822985728.0,114190991753216.0,3038122963107840.0,12,ok,OMI-Aura_L3-OMNO2d_2010m0528_v003-2019m1122t002454.he5
2010-05-29,2633758402412544.0,2635766998702480.0,2465004875939840.0,1123595120017408.0,4481428737753088.0,4,ok,OMI-Aura_L3-OMNO2d_2010m0529_v003-2019m1122t002539.he5
2010-05-30,4561583247266065.0,4558667378252017.0,4439257527615488.0,1381885997481984.0,7164191743934464.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0530_v003-2019m1122t002457.he5
2010-05-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0531_v003-2019m1122t002511.he5
2010-06-01,2913166355531988.0,2911484574993611.0,2986547922075648.0,1114470327779328.0,4886953375825920.0,29,ok,OMI-Aura_L3-OMNO2d_2010m0601_v003-2019m1122t002500.he5
2010-06-02,3268106295220148.0,3265803683141457.0,2757045539307520.0,1084006862946304.0,6185443322232832.0,27,ok,OMI-Aura_L3-OMNO2d_2010m0602_v003-2019m1122t005654.he5
2010-06-03,2183295914108518.5,2183599744292199.8,2461919009046528.0,956284132130816.0,2677615487877120.0,20,ok,OMI-Aura_L3-OMNO2d_2010m0603_v003-2019m1122t005715.he5
2010-06-04,6249742132296636.0,6246541089299090.0,5394943048679424.0,1462832575021056.0,1.547905676607488e+16,30,ok,OMI-Aura_L3-OMNO2d_2010m0604_v003-2019m1122t005700.he5
2010-06-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0605_v003-2019m1122t003642.he5
2010-06-06,3279654220516557.0,3280192874330760.0,3165076156579840.0,1901061241569280.0,4788992151126016.0,30,ok,OMI-Aura_L3-OMNO2d_2010m0606_v003-2019m1122t005705.he5
2010-06-07,1936430252512597.2,1936765065114164.8,1799583109742592.0,1395742904156160.0,3683340599164928.0,9,ok,OMI-Aura_L3-OMNO2d_2010m0607_v003-2019m1122t003642.he5
2010-06-08,2775339836799894.0,2774187351332082.0,2346027638063104.0,1781483580686336.0,5524146670796800.0,29,ok,OMI-Aura_L3-OMNO2d_2010m0608_v003-2019m1122t003639.he5
2010-06-09,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2010m0609_v003-2019m1122t010320.he5
2010-06-10,1709881428316745.2,1709121188487562.5,1762836510408704.0,982561882898432.0,2148458471358464.0,14,ok,OMI-Aura_L3-OMNO2d_2010m0610_v003-2019m1122t010354.he5
